,userid,age,gender,ope,con,ext,agr,neu
7374,4a17f55307f97f77f1e817a53cc90465,22.0,0.0,4.0,2.5,2.5,2.75,2.0
7375,6b24884df48534a6c5069685aabf593e,23.0,0.0,4.55,3.05,3.95,4.5,1.6
7376,737f06b2d322d6af6d6e1d50384f28fd,22.0,1.0,2.5,4.0,3.5,3.75,3.75
7377,92442f616013f2cc142a3dfa6039a6ae,24.0,0.0,3.4,4.4,4.21,2.95,2.45
7378,cb76a646c0c2c3516da69e6956686d0f,34.0,1.0,4.0,3.5,4.0,4.0,2.0
7379,5e2d8ab9c24526cb12fdfd4541d1ece0,19.0,1.0,4.0,1.75,4.0,1.75,4.5
7380,3321c69d9f114e9c6f44ec79f8376062,17.0,1.0,3.75,3.75,2.25,2.0,4.25
7381,5683a19e3ea930d8c393d73fec1366fe,21.0,1.0,4.0,3.5,3.5,3.75,3.0
7382,4b6ffb005dcab7121d82b6e0c978b610,51.0,1.0,4.15,4.1,4.21,3.3,1.9
7383,395efd13b75a3c16a8c055c6e345e292,25.0,0.0,3.65,2.4,2.05,3.9,3.25
7384,9e9c1cfb928bcc1565fbec9d532a1670,20.0,1.0,3.5,5.0,4.0,1.5,3.25
7385,892d94f1fb7fa04864d5b692f627f1dd,37.0,1.0,3.0,3.5,3.75,2.75,3.0
7386,2eb1ce9f0930c9fff1716ba9af1fce01,34.0,1.0,3.25,3.75,3.5,3.0,3.25
7387,fbce2b798adad32f7a645dc648f791f6,18.0,1.0,3.6,3.6,3.95,4.25,1.95
7388,933b8562dee9aec68551f3dcbad463f8,19.0,1.0,4.25,3.25,3.0,2.75,4.33
7389,6a9cf0b42bf093b73f86f572514da709,37.0,1.0,3.0,5.0,5.0,2.75,3.5
7390,6466a8f2850954f070b4d86e864fb2ce,21.0,0.0,3.0,4.0,2.5,4.0,2.75
7391,02a25d631e4b3053f8290842a0305861,19.0,0.0,4.05,3.4,2.55,3.65,3.0
7392,69020046a43e0b7b329833de3948189a,20.0,1.0,3.7,4.8,4.0,4.25,2.65
7393,7c30bff21a065e25e303a2f02f0661ff,28.0,1.0,3.5,2.5,4.5,3.5,4.5
7394,4eb64a3ef77bab4f6bd038bd9e9e5498,23.0,1.0,4.6,3.85,4.6,4.4,2.5
7395,4a9a0ab2d1aaf99e04b51dd546292643,20.0,1.0,4.75,3.5,3.5,4.5,2.75
7396,b7ab05c0672016630250de4d70112e2d,22.0,1.0,3.25,4.25,3.5,3.25,3.0
7397,249ecb48174fbaf7318ee8babfe7caf8,22.0,1.0,4.2,3.6,4.3,3.8,1.9
7398,f3dab01bfca688a477e630012f7a20e6,19.0,1.0,5.0,3.5,3.25,3.5,2.75
7399,2ddb5beebf53f6724a2c0351fcd46502,25.0,0.0,3.25,2.5,3.0,3.5,3.0
7400,29b1c175fc7ee185b99f16d692e4ca7c,40.0,1.0,2.75,4.5,4.75,5.0,1.5
7401,06c92c49b4b3fc01cfca095becf90eea,19.0,0.0,4.5,1.5,2.0,1.75,4.0
7402,f28054c3dfcc4374db43d94021d1b298,18.0,0.0,3.75,4.75,2.75,3.5,2.5
7403,4a4415bb00b5b514c6b6db7b404c5b67,21.0,0.0,4.0,3.5,4.0,3.0,2.75
7404,c4e51925a40e2d3f5e0e5da764f05585,18.0,1.0,3.75,2.95,3.3,3.95,3.05
7405,701eb86ce64c8f2fc05040b9d1798804,18.0,0.0,4.5,3.75,2.25,3.75,2.5
7406,070000fbbae92791e52d3cfd9416ec1e,21.0,0.0,2.65,2.0,2.0,3.05,3.8
7407,6e5cc7bfb6d35fdba349cd3d9eb90533,18.0,1.0,4.0,3.75,3.25,3.0,2.75
7408,ee5346ba618d2009415a62be7b9c8279,22.0,1.0,4.25,3.0,4.0,3.0,3.25
7409,0381ecf4b97644fa13df91d291a7eba1,23.0,1.0,4.25,4.0,4.75,3.25,3.75
7410,873fbcb67c0d22f234422d6fcb5e253d,28.0,1.0,4.45,4.0,4.75,4.4,2.7
7411,c1fc804b8c264c9e5a9f5a25a0638edc,30.0,1.0,3.5,4.5,3.25,4.75,3.0
7412,f0de7fdc02d7b6acb334d5ef578adddb,18.0,0.0,3.25,4.0,4.0,3.75,1.25
7413,992624cde2fc0e248fa6f42d8868a5b8,21.0,0.0,4.25,4.0,3.5,4.0,3.0
7414,eba0000839fcad968c8f5f8d73209b57,46.0,1.0,3.75,4.5,4.5,2.5,3.75
7415,3001b0ff3401a154d896455b8e5dfa04,20.0,0.0,2.75,3.5,3.5,4.5,2.0
7416,188c4629ae78ee69eca11628981e1f4e,17.0,0.0,4.0,3.0,3.75,3.0,3.25
7417,08788c6837ffe9a89c815e6ee6bc6d2a,19.0,0.0,4.5,3.5,4.25,4.0,3.0
7418,1e06a12a9ba9ce109bb10dd78dbfd8ba,40.0,0.0,3.0,4.75,4.67,4.75,2.25
7419,1738a593e41e501c691d652db13a8fa1,19.0,1.0,3.25,4.33,2.75,4.0,2.75
7420,c9853214d41149065908ba50259250b7,30.0,0.0,2.75,4.0,1.6,2.85,4.05
7421,2cdc5b18cbe2c5ad78e621d49dfdc8c1,18.0,0.0,4.25,2.75,3.0,3.5,3.25
7422,f4e9cfb20d43864935908f7d742c5fcf,39.0,1.0,3.5,4.5,4.25,4.5,2.0
7423,28bd807a3d1165ea29f5f3eda2febe16,26.0,1.0,5.0,3.25,3.75,3.5,2.75
7424,556f33ec5083d0300bd02f5e1434d6f5,21.0,1.0,4.8,3.8,3.8,4.0,2.5
7425,cd23fbdd7897a8c34e8a671e57694fb8,67.0,0.0,4.5,1.25,4.5,2.25,4.5
7426,1aef4f5be8e25930b938ef9602f4bde3,28.0,1.0,4.0,4.0,3.0,4.0,2.5
7427,0abf902860d9d2fed765463ca25e7a54,59.0,1.0,3.25,3.0,3.0,2.25,3.75
7428,668339e4c08b7923fade2457d2fbb71a,25.0,0.0,3.25,4.0,4.5,3.75,1.25
7429,821284003d75149c5f006166b151e6ea,34.0,1.0,3.75,4.25,3.5,3.0,4.5
7430,944316f33fdc47ce2d7f86374165a4a0,26.0,0.0,4.4,4.2,4.3,3.7,2.25
7431,bdcb2ad05c5d74d2632a7e1f34a044c7,19.0,0.0,3.7,3.55,3.65,3.1,3.45
7432,4d185d69694eab6b4b257382585b34d7,18.0,1.0,4.6,4.05,4.0,4.37,2.95
7433,1d4d57db9537b6ec442763ddf366c353,19.0,0.0,3.5,2.75,3.5,3.0,3.0
7434,02b3580531d92a6ebeb07493298227f9,18.0,1.0,3.5,2.75,4.0,2.75,4.0
7435,6cbf2962a0fbe67649358154c959865a,19.0,1.0,4.0,4.0,5.0,4.25,2.0
7436,d13af8b01d8b9831172f9321a2ddedd6,19.0,1.0,4.4,3.5,3.9,4.5,3.4
7437,0c05c7cfa5773f0cb4f0da84fd981fe9,33.0,1.0,4.25,2.25,3.75,4.0,2.75
7438,de6870f15d0525060077aa0a6b65c489,60.0,1.0,4.5,3.0,3.5,3.5,2.75
7439,690d48300aa277ebfedb9d5720fdfd9e,30.0,1.0,3.75,3.25,2.75,4.25,3.75
7440,a469874385e093a3194026e0c86a6949,35.0,1.0,4.75,3.75,3.5,1.5,2.5
7441,4e375f46d2116aabe56b3dec09fd53e9,20.0,0.0,5.0,3.75,4.0,2.5,3.33
7442,78a4c26da672fca4d9fd4bdeb88592e7,22.0,0.0,4.2,3.85,2.65,4.1,3.75
7443,6d16df2a0b108d8fb728266b3437d427,20.0,1.0,4.5,2.75,3.25,3.75,2.75
7444,5d2981b274e0825a4f406381e92b812c,20.0,0.0,4.3,4.0,2.25,4.2,1.9
7445,d30949013c53e411768f78dc5ae50dd3,27.0,1.0,5.0,2.5,4.0,1.5,3.0
7446,d5607dd34aa09a7462bcd2b9e24429ed,55.0,1.0,4.5,4.75,4.0,4.0,2.0
7447,bf635135f288f2e55db4aee101dadfeb,23.0,1.0,4.5,3.25,3.5,3.75,1.75
7448,3c5b01fa5cd03b572ab2c732905fb0cc,21.0,0.0,3.75,2.5,3.5,3.0,3.0
7449,ac2aaad0351c4caa467d8a456febf928,22.0,1.0,3.75,4.4,3.8,3.75,2.75
7450,98fad92b1e83577f4dd0903f74c2a695,24.0,0.0,3.25,3.5,3.5,4.75,1.75
7451,bf3eef4140d51868d8d0ff944c64e269,18.0,1.0,3.65,2.55,3.4,3.8,2.25
7452,998101356101e4bf1349c736636d3234,22.0,0.0,4.0,3.75,2.25,2.5,2.75
7453,f254744b6da67809d43bf0053d6cc04e,42.0,1.0,3.75,4.0,4.5,3.0,3.0
7454,63637ff26e6286b583d3f6acf872ac5d,21.0,1.0,3.75,2.5,4.5,2.5,2.5
7455,8fc9460cb38e67502a009706aa90dfa1,21.0,0.0,3.65,3.05,3.25,3.5,2.1
7456,a654a0bec356dd64661790ebd810b160,28.0,0.0,3.25,3.4,2.4,3.35,3.1
7457,bd7d5b01ba1d3565dd89d00ac77479e6,24.0,1.0,3.75,3.5,3.5,4.0,3.0
7458,0fbd1abc1dd35ac7c7d38c79ed8b1c76,45.0,1.0,4.25,4.25,2.5,3.25,4.0
7459,c026331d2d8696bf8aefba577751f870,22.0,0.0,4.5,3.5,3.35,3.65,3.05
7460,b0e9c2c41eb935c82882b36e7f1e40c6,19.0,1.0,4.3,4.05,4.0,4.3,1.75
7461,456bc7275c37b2b053feb6c1e0980601,25.0,1.0,3.25,2.75,4.0,4.25,2.25
7462,04702736dd7ad7dc50c667e5cfc255b6,56.0,1.0,2.75,3.33,3.25,3.25,2.75
7463,d5433030a9579bdef9f1fe344127f9c2,17.0,1.0,4.5,2.75,4.0,3.5,3.0
7464,57d10b5b934a9583d6f79ffe4ee2cd8e,17.0,0.0,2.67,2.25,2.25,3.67,2.25
7465,70b26db7b225e69e3577f28b59e2f4c8,39.0,0.0,3.75,3.25,2.0,3.0,4.25
7466,ae015bcb07131877112414afa0b0f7a0,22.0,0.0,3.0,3.5,4.25,3.0,2.5
7467,009f5c208946afd3751e11101db7d751,27.0,0.0,4.0,2.75,2.75,3.5,3.5
7468,2d86c9a63157eb5d36ff79a39d9dfee9,23.0,0.0,3.25,4.75,3.25,3.0,2.5
7469,9158a996a359b9412ff5daf276cd7765,20.0,0.0,4.0,3.75,5.0,4.75,1.25
7470,5dfbe2fe1d9281ee6b9be1b45c356c14,21.0,1.0,4.5,3.75,3.0,3.75,2.25
7471,702b6b5693ced10dba9166e3c4490ec7,25.0,1.0,3.8,3.7,3.4,4.1,3.0
7472,10a2a17184ccedb7c476a080b2a151c7,51.0,1.0,3.75,3.25,2.75,3.25,3.25
7473,74e149d8f89f90b919e34672e44484f5,21.0,0.0,5.0,4.5,5.0,2.5,1.75
7474,96949ce40352706d3b46e1d648d35cdb,20.0,1.0,4.5,3.25,4.25,3.5,2.75
7475,9d9ef110875c3f134ea21106d44f9f2d,20.0,1.0,4.75,4.0,3.75,2.75,3.25
7476,6445b83eebda315541a993cc9189d14e,25.0,0.0,4.75,2.75,3.75,2.75,2.25
7477,8d9260aeab95ce84488f9b8e01c8c5c7,27.0,1.0,4.25,4.25,4.5,3.0,4.0
7478,d17785418a261ee5ee03e8ee7b01e7e0,21.0,0.0,4.15,2.9,3.75,3.8,2.65
7479,df329b4842093d5d9e9949ef5a4fb935,22.0,0.0,3.75,3.5,4.5,4.0,1.5
7480,fe8f596a2652911763d7a63bb7fe6fc0,27.0,1.0,3.5,3.5,3.0,4.0,2.0
7481,7da33c1281d25ad6dd184f425edf3d07,20.0,1.0,4.05,2.74,1.56,2.65,4.15
7482,ea8b581b5219b7708a0e2cea3073efde,25.0,1.0,4.2,3.55,4.4,3.65,2.45
7483,7ea56ebf36f8ddcee404f0854b927f60,20.0,1.0,3.8,2.7,3.2,3.15,3.0
7484,3472b9d48e2a2e8c58de876f4ebe9c67,22.0,0.0,4.25,2.0,2.5,3.5,3.25
7485,18a47196ad85c94cdbf3636362608f2e,22.0,1.0,3.1,2.55,2.95,2.4,4.8
7486,23ae2ce36a989b20bc6e4eadfb743576,52.0,1.0,4.25,4.75,4.25,4.0,3.75
7487,66bca07a4bc439862ecca28f27bc9750,20.0,1.0,3.5,2.0,4.25,3.0,4.0
7488,972c2b39c217faac9f8273b2afb43ad0,42.0,0.0,3.75,3.0,3.0,3.75,3.0
7489,df761e9ce5030abbe3f54b0a1bc96f8b,22.0,0.0,3.25,3.0,4.25,3.75,2.5
7490,6091f8cc703e630406bfecca865db32d,20.0,0.0,5.0,4.0,3.75,4.5,2.5
7491,fe9e3c8343df90b685b536477d48a322,22.0,0.0,4.35,3.2,2.7,3.3,3.0
7492,a09ad3206f9f41b7e85b59ff959f99e3,62.0,0.0,3.75,2.5,3.0,4.75,1.0
7493,524a2a4ddd108ac84841c318d8b61f9e,30.0,1.0,5.0,3.5,4.0,4.0,3.0
7494,adc4ab5973a0c335d7947fc1288c89d6,29.0,1.0,4.0,3.75,4.0,4.0,3.25
7495,bf087244491626fa63cc1b0623a96931,18.0,1.0,4.21,3.0,3.2,3.25,4.16
7496,f519a87c2e561802a4801f4415b3fc60,22.0,0.0,3.5,4.25,3.25,3.75,3.0
7497,52c722e5ed3047d57a7b61670053b773,33.0,0.0,3.25,4.0,1.25,2.5,3.75
7498,0389a0d56637e098bdde84310e676459,23.0,1.0,3.5,2.0,3.5,1.75,4.25
7499,b34f650951d1a94af9d20b4766b9589b,21.0,0.0,4.15,2.75,3.5,3.8,3.0
7500,365a13b195654c21d924973b179766b4,22.0,0.0,4.85,3.2,4.85,3.15,1.8
7501,404ad905d2feec0f6b0984df9233e321,20.0,1.0,5.0,2.75,1.75,2.25,4.0
7502,83cd4b4f538bffea2310af6b406b6dc5,23.0,1.0,3.5,2.25,2.0,2.0,4.0
7503,ebc11b96be80e1a142901351b5994f25,18.0,0.0,3.0,4.25,4.25,4.75,1.25
7504,4a2a6485826d8f242654c661371ecd31,26.0,0.0,3.4,4.16,3.65,3.45,2.25
7505,c2aa8034435f21ea44e7415e31ae907e,20.0,0.0,4.5,2.75,4.5,3.75,3.25
7506,2a76846808a577aa4b0679391c88af74,24.0,0.0,4.45,3.3,4.15,3.8,2.2
7507,206893cbaf2451d541e9fe63fcf6b768,32.0,0.0,4.07,3.85,3.5,2.36,3.21
7508,aed4a6c83610b04c4879f83df82d0aec,18.0,1.0,4.5,3.75,4.75,3.75,3.25
7509,77eb10d0713d4702071a49b3d7989b5d,19.0,1.0,4.5,3.5,4.25,3.75,2.25
7510,46a479a02712e36ed3b834748d80e703,19.0,0.0,3.0,3.5,4.25,4.5,2.5
7511,27af680545bf76277f2dfe577ac07b8b,20.0,0.0,4.5,3.5,4.25,4.5,1.5
7512,a4bc73945810fc8f0db4f1bb3b54ddab,107.0,1.0,3.05,4.8,3.7,4.25,2.35
7513,d888b68cba29b56876c7540bc1edd627,25.0,0.0,4.0,3.5,3.75,3.25,2.5
7514,09c355c1f41edd3789aaa860e03a912a,24.0,1.0,5.0,3.5,4.75,3.75,3.5
7515,bde906f658e2896369745378ff1d8386,21.0,0.0,4.75,2.75,2.25,4.75,2.0
7516,c1dcacc7fd6a56901695312b6a2b0560,25.0,0.0,4.25,3.0,3.0,4.25,3.0
7517,447870573cc3fe78f3f1f8f1c7a035f9,35.0,0.0,4.0,3.0,4.25,2.75,3.0
7518,0fdf86b81aaddebf0bdb7a23131df720,22.0,1.0,2.85,2.4,2.3,3.25,4.0
7519,c8da657234333c95e7e1fed7b21f7d89,19.0,1.0,3.25,4.0,3.75,3.75,2.0
7520,114fb666ebfd6b9d0a5238f35d7a93ab,28.0,1.0,4.75,3.5,3.75,4.75,2.5
7521,2fc58b045b5251ac709472f7537c0e6b,16.0,0.0,2.5,3.5,3.25,4.75,2.5
7522,7864c9c6333a634e180a1c3ac267db8e,21.0,0.0,3.5,2.95,3.8,3.4,3.1
7523,613caf428863cc5ce1f7a7818dc562ab,35.0,1.0,4.5,4.25,5.0,4.0,2.75
7524,0b5642fd56119062c9615ef048792e68,20.0,0.0,3.25,3.75,4.5,4.0,2.75
7525,73d1ad039e67c009e550c19028cdac36,30.0,0.0,4.0,3.0,4.0,3.0,2.75
7526,11c9c1fdaf2f87b4c1e0d08dcfc30c4f,20.0,0.0,3.0,3.6,3.9,3.6,1.6
7527,b81e017c5863f2687113e3b0c982c9e5,19.0,0.0,3.25,3.5,3.75,3.75,2.25
7528,eb3527a8f38c85f27c0959a95b09617a,21.0,1.0,2.5,2.5,3.0,3.5,2.5
7529,6b26d30b2e39e0f2747b787deed46a2e,49.0,0.0,3.75,2.5,2.75,3.75,3.25
7530,dccd1f2e3e2bddd3d995d2f31ff3f313,20.0,0.0,3.85,2.95,4.4,3.22,2.45
7531,cb69ec97fbafea04b4156d4da9e75c1c,22.0,0.0,4.25,3.85,4.2,3.4,2.3
7532,e14853a5285ecfd591fde387afa0586f,24.0,1.0,4.0,1.75,4.5,2.75,4.75
7533,dfdb6e7b2e4431611d0f48a7560827ca,25.0,1.0,4.0,2.5,3.0,3.25,4.0
7534,e9d16437d9940f76ea548f611882b42f,21.0,0.0,4.3,2.9,2.95,3.65,2.21
7535,89988938ea775d6d0f4c39fd7cb1d13b,20.0,1.0,3.9,4.05,3.75,3.6,1.65
7536,bc824b289c420122b4fa8782b04dcd50,29.0,1.0,4.0,3.5,1.75,4.5,3.0
7537,2e6126567a35b08d871a65f1688272d2,21.0,0.0,4.25,3.75,4.5,5.0,2.75
7538,97d93028eedfeca9181be7cd70812505,22.0,1.0,4.25,4.0,4.75,4.0,2.0
7539,ae1bc564c905071e9b15c058677a5349,33.0,1.0,4.45,3.75,3.55,4.1,2.2
7540,c088a2d30529dd3793d4bcec2f648396,20.0,0.0,4.0,3.0,3.5,3.0,3.0
7541,2562bfb4581f3c73d99b2fcab3856a7e,22.0,0.0,4.75,3.25,3.5,3.75,2.5
7542,04e0a70d25c750acea2ef45a35f79f9e,21.0,0.0,4.4,2.6,3.6,4.1,2.2
7543,43019bf46da60e48522d736b5aa1b255,42.0,1.0,4.75,2.75,4.25,3.0,3.25
7544,277715094713de0501b9540dac74e9f0,21.0,1.0,2.6,3.4,3.2,3.6,1.8
7545,1bec1359a4f4ef8cd4e0463ba4eccf01,22.0,0.0,3.0,2.15,2.0,3.0,3.65
7546,6b4007f45ee63692aba0d91c0dd9b86d,17.0,1.0,4.25,2.5,4.0,4.5,2.75
7547,42985976f3e4647f6e680f52ca8b7db9,23.0,1.0,5.0,2.0,3.0,4.25,3.75
7548,e2eeeaa5b1c91b36bc697ee244b25520,18.0,1.0,4.5,4.5,4.0,4.25,1.5
7549,70edac32d9e572119bedebe4d92509ba,18.0,0.0,4.5,3.0,4.5,3.75,2.5
7550,69ae9031dae5c9a17dbd0a84caf6d384,19.0,1.0,2.75,3.0,4.25,4.0,3.5
7551,4f45ef9c2b58cf98d649df10ebe6e1f9,20.0,1.0,2.75,3.5,3.75,2.5,3.5
7552,e00cee8c5b59474ddaacd1ca631a3f5e,30.0,0.0,4.75,4.6,1.95,3.0,1.4
7553,031a8981c98e7dbcf0a6b8d4aafc7f05,15.0,0.0,3.5,2.75,4.0,3.0,3.0
7554,8e2cd87b643fdcd6a865e2ca86b15e84,18.0,0.0,4.25,2.25,4.5,2.75,2.5
7555,ce52b2a47865c0e505175ce8f24a500d,20.0,0.0,4.75,3.5,3.75,3.5,2.75
7556,193f9a2885b3473c60576d72b4b47eba,19.0,1.0,5.0,3.5,4.25,4.25,2.0
7557,9655f84bfa7981ad4ab0f6bc84aee251,25.0,1.0,3.75,4.5,3.5,1.5,3.25
7558,a13a25819487d8e34da04b3e65781780,20.0,0.0,3.7,3.1,3.45,3.7,3.45
7559,ec713615b80b6d0b1d5469e72f3f9888,28.0,0.0,3.67,2.5,3.0,4.0,3.0
7560,1b8408004d3ca38a07cf0d3474d9c010,35.0,1.0,4.5,4.5,4.25,4.25,2.0
7561,4e145392620f79c8ad1bd1d92be4be5c,32.0,0.0,2.75,3.5,3.5,4.0,3.0
7562,f0bca64d5316588be6efb94364ddd490,38.0,1.0,4.85,3.11,2.95,4.25,3.45
7563,921275fc3786ff8d007defe5d8274d07,33.0,1.0,5.0,3.75,2.75,4.75,2.25
7564,4c1777b0b5be8c7d43d97a999c6fb48d,45.0,1.0,4.5,4.75,4.0,3.0,3.5
7565,1deca2273bbd66a494e98eeec39ca900,21.0,0.0,3.45,3.05,3.2,3.95,1.7
7566,1dadd4e4d91152deb567467e4fb1ecc9,20.0,0.0,4.0,3.75,5.0,4.5,1.25
7567,fdc542bc9e4d8fac20bc7c830c78000e,18.0,0.0,4.75,2.75,3.0,3.5,3.75
7568,e7fbb4582570350a8d73b8b5b0d30165,18.0,1.0,4.5,2.5,3.75,3.75,3.75
7569,45e8aa3d8b8eb9e4e1566102876eec33,20.0,0.0,4.1,3.25,3.6,2.85,3.2
7570,5211edd597046a9eab35eb55fe7fc54b,19.0,1.0,3.95,3.0,4.26,3.05,2.45
7571,b7415773427976e02b5815aaac612073,20.0,0.0,3.75,1.75,2.25,3.25,3.25
7572,18b2f29f0cf7bd382ba14e1797280ccc,20.0,1.0,3.75,4.25,4.75,3.25,2.0
7573,8187e32d114220f59db304ec1a993e09,49.0,1.0,1.75,4.25,4.0,4.0,2.0
7574,2550a6f90c8738724860b1385cc228cb,58.0,1.0,3.0,4.0,3.0,3.33,2.6
7575,b6ae5534032be9c159fb7ab6e05859f4,23.0,1.0,4.5,4.75,2.5,3.25,4.5
7576,f508c6623e69a744106545a05fc5c1f1,17.0,0.0,3.45,3.75,1.9,2.4,2.85
7577,b445cd465fe6d340fb79d5545a904383,19.0,1.0,3.25,4.25,3.75,4.5,1.75
7578,bf7f86544c946139b64a22e0ad1ad395,21.0,1.0,3.5,3.25,4.0,3.75,2.5
7579,3be1d06df92e6999b0280d0e93350a8a,19.0,1.0,4.0,3.5,4.0,4.75,2.0
7580,30985d5dcd5ce34dd273630b9017ae99,17.0,1.0,4.25,3.0,5.0,3.0,3.25
7581,b3d95a10900d84b5f9640475418dd21c,18.0,0.0,4.5,3.4,4.05,3.55,3.0
7582,2646ffda6e7fd84c1939a84df0c2899e,26.0,1.0,3.0,2.75,3.0,3.5,2.0
7583,1b0875bfd210cc53cb7e5b5ac67c5de6,31.0,0.0,4.1,2.2,3.1,3.95,2.45
7584,e918fc0b6f9a405dd8cc7cf005158b0d,20.0,0.0,4.4,2.84,3.8,4.5,1.15
7585,6385df816b25300f85cc42118975241b,20.0,1.0,3.75,4.0,2.75,2.75,4.75
7586,03bf61329be2b46004822610a975cfe8,19.0,0.0,4.75,3.0,3.75,2.75,3.5
7587,a798412ac1d5c2fea5bb344f95fef6da,18.0,1.0,4.35,3.65,3.55,4.35,2.4
7588,ebfed6c81a001963a4e17aec976b8efb,28.0,0.0,3.75,4.0,3.5,3.5,2.75
7589,d9eaa8d25670fb790e437a979d61f6e3,58.0,1.0,3.75,3.25,4.0,3.67,2.25
7590,254d9c242127c686391a49243bbadea7,22.0,1.0,3.55,2.65,2.8,3.75,3.15
7591,8d4c0c40c6aefb3de9a2315a74293733,27.0,1.0,3.63,3.9,2.9,2.9,2.35
7592,2a7fffe65f19655ecb5b2b5ca7711069,18.0,0.0,3.63,3.88,2.75,3.25,2.88
7593,4717ae67c4c469d13ab7d7fa53a4d632,21.0,1.0,4.0,3.0,4.5,3.75,3.25
7594,1d660d416654a7f346c004070f2d4d52,18.0,1.0,3.75,3.25,4.5,4.0,2.25
7595,c857e8aeeb7d8249449963b18147f19b,33.0,1.0,3.25,4.5,3.5,3.25,3.25
7596,f277585017590cec897f1a6df574876e,21.0,1.0,4.25,3.75,3.5,4.0,2.75
7597,31614c041c113c7520262527e09ddbcb,23.0,0.0,4.1,3.4,3.25,3.65,2.05
7598,32b65ceff3de2b1bb7693764749c446b,21.0,1.0,3.35,4.4,3.8,3.8,2.85
7599,786656fb62aa63540d7672ff48bd1c02,24.0,1.0,4.0,3.75,4.25,4.5,2.5
7600,a631901a63d60ed9f0a78c4a0e8e20f5,20.0,0.0,3.75,3.75,3.5,3.0,2.5
7601,c96911140b9576bfe410bb63128236c3,54.0,1.0,4.0,4.75,4.0,3.5,3.0
7602,f26341f5e364733bb47d73a1ec4a95e7,17.0,1.0,4.65,3.45,3.65,3.15,3.25
7603,2e8f956728dc7ec4e7f6160659707333,19.0,1.0,2.75,3.5,4.0,4.25,2.75
7604,e15bb6938c007a82b3d5338fb1f9430b,22.0,1.0,2.0,3.25,3.25,4.0,3.5
7605,c9069b7a1349cdecee5a960456444745,18.0,1.0,3.45,3.7,3.55,3.8,2.16
7606,69c0d4ff53ea172780e818432d1418e0,48.0,0.0,4.5,1.75,4.25,4.25,1.75
7607,17492e5e617b560f5cfb22fe990db5ea,20.0,1.0,4.06,4.17,3.0,3.22,3.0
7608,c58728a751b8503722be57b17527c6e3,42.0,1.0,4.25,3.25,5.0,2.25,2.75
7609,267454504254e5d5cd0ce277494665af,20.0,0.0,4.21,3.29,2.86,2.93,2.93
7610,7fc9eeb7c04383cf7de91a5a05770c72,21.0,1.0,4.0,3.25,3.5,3.5,3.25
7611,e8f6048f3adc25b01359c97270c10411,21.0,1.0,4.45,3.0,4.05,3.35,2.6
7612,928be30bf9557f407c82591b1c6338ce,19.0,0.0,5.0,4.25,4.0,4.5,1.5
7613,38e8ce4947824c3a39a9528eeaf0403a,20.0,1.0,4.3,3.1,3.4,3.7,3.25
7614,5aa84b316dd2db5d952fe5f6f53f0d6e,21.0,0.0,4.05,3.35,3.8,3.75,2.8
7615,035b9f957ffbfbae3569fe834a214b22,20.0,0.0,4.25,3.05,2.8,4.15,2.35
7616,2bd0032ce237c462bf8aa1e32401a9d4,55.0,0.0,2.75,4.25,3.5,2.75,2.75
7617,801d7f33e537b0874470e8e17d5eb3b4,18.0,1.0,4.35,2.4,3.0,3.65,4.05
7618,27adf994bfea15ee837021dce4fc51e9,18.0,0.0,2.75,2.75,3.25,3.75,3.75
7619,56ad4fb49895a759a59cd9d54e168d4b,19.0,0.0,3.5,3.75,4.0,2.75,2.75
7620,f37af046c615d797c17d70325b76f589,23.0,1.0,4.15,3.0,3.8,3.2,3.15
7621,9d7aa7c3c33db64a200c632de4ce988a,21.0,1.0,5.0,3.75,4.0,4.0,3.75
7622,5e3452e873bf11710b2b7dca81e6e0fc,20.0,1.0,3.75,2.75,2.75,4.5,2.75
7623,f6605e743d671fd93c513c1a5dcb23d1,19.0,1.0,4.0,2.75,2.75,3.5,2.75
7624,12f2a06afbbe967dec407f5eedf06e85,57.0,0.0,4.2,4.32,4.06,3.65,2.26
7625,74ddafbef361165f17b988990447e0f7,19.0,1.0,3.3,2.35,4.0,3.35,3.6
7626,7d774b5b3f7af0346a2792cde7282393,22.0,0.0,4.35,3.6,3.85,3.95,1.7
7627,6f443b9866cffdd2543fc6f73f21d5d2,27.0,0.0,4.5,2.5,3.25,2.5,3.75
7628,f64db2cc7e84760c433a334ab58831dc,18.0,0.0,4.75,4.5,4.25,3.5,2.5
7629,3c66f1130cd08cf9b368a1234c2d3119,20.0,0.0,4.25,2.0,4.75,3.75,2.25
7630,d89a03d2a3bb74106bb6595ef52fdb57,18.0,1.0,4.4,2.95,4.0,3.1,2.45
7631,c40bad0da1b357f04b92ad29ab7b4ab7,21.0,1.0,3.75,3.5,3.0,2.0,2.75
7632,1bcd662c13fa4d3f009ba7503bb02f12,21.0,1.0,4.5,3.85,4.75,3.55,1.6
7633,d59114803e2d7da7bc45dd6b3a501c46,22.0,1.0,4.0,3.75,2.5,3.25,2.0
7634,a05f44e5d824596112637a98c2020a13,24.0,1.0,3.25,3.0,3.5,4.0,4.25
7635,95d7b32f2f6d5211a3ea68a8569bdf89,18.0,0.0,4.5,4.33,4.0,4.25,2.5
7636,1841c94d542732699ad5fc41df554878,18.0,1.0,3.75,3.5,1.75,3.75,2.75
